name,runtime,size,n_processors,nodes
ludcmp-mpi-final,0.083838,2048,8,4
ludcmp-mpi-final,0.080481,2048,8,4
ludcmp-mpi-final,0.079846,2048,8,4
ludcmp-mpi-final,0.081569,2048,8,4
ludcmp-mpi-final,0.56568,4096,8,4
ludcmp-mpi-final,0.59162,4096,8,4
ludcmp-mpi-final,0.583587,4096,8,4
ludcmp-mpi-final,0.600582,4096,8,4
ludcmp-mpi-final,0.549773,4096,8,4
ludcmp-mpi-final,0.554467,4096,8,4
ludcmp-mpi-final,0.541981,4096,8,4
ludcmp-mpi-final,0.533351,4096,8,4
ludcmp-mpi-final,0.577203,4096,8,4
ludcmp-mpi-final,0.547915,4096,8,4
ludcmp-mpi-final,0.527914,4096,8,4
ludcmp-mpi-final,0.51438,4096,8,4
ludcmp-mpi-final,0.512143,4096,8,4
ludcmp-mpi-final,0.514177,4096,8,4
ludcmp-mpi-final,0.502124,4096,8,4
ludcmp-mpi-final,4.889127,8192,8,4
ludcmp-mpi-final,5.067254,8192,8,4
ludcmp-mpi-final,4.913439,8192,8,4
ludcmp-mpi-final,4.767517,8192,8,4
ludcmp-mpi-final,5.067056,8192,8,4
ludcmp-mpi-final,5.145157,8192,8,4
ludcmp-mpi-final,5.060742,8192,8,4
ludcmp-mpi-final,4.917596,8192,8,4
ludcmp-mpi-final,4.983738,8192,8,4
ludcmp-mpi-final,5.060015,8192,8,4
ludcmp-mpi-final,5.173018,8192,8,4
ludcmp-mpi-final,5.276914,8192,8,4
ludcmp-mpi-final,5.22785,8192,8,4
ludcmp-mpi-final,5.125765,8192,8,4
ludcmp-mpi-final,4.549761,8192,8,4
ludcmp-mpi-final,39.839487,16384,8,4
ludcmp-mpi-final,40.806179,16384,8,4
ludcmp-mpi-final,40.817619,16384,8,4
ludcmp-mpi-final,40.952981,16384,8,4
ludcmp-mpi-final,40.676493,16384,8,4
ludcmp-mpi-final,40.644625,16384,8,4
ludcmp-mpi-final,41.004931,16384,8,4
ludcmp-mpi-final,41.024733,16384,8,4
ludcmp-mpi-final,40.807082,16384,8,4
ludcmp-mpi-final,41.359631,16384,8,4
ludcmp-mpi-final,41.077658,16384,8,4
ludcmp-mpi-final,41.455598,16384,8,4
ludcmp-mpi-final,40.065856,16384,8,4
ludcmp-mpi-final,40.887909,16384,8,4
ludcmp-mpi-final,41.101146,16384,8,4
ludcmp-blas,10.530518,8192,16,1
ludcmp-blocking-openmp-fma-mpi,171.882822,8192,16,2
ludcmp-blocking-openmp-fma,9.266982,8192,16,1
ludcmp-blocking-openmp,17.481765,8192,16,1
ludcmp-blocking,243.136129,8192,16,1
ludcmp,1385.93006,8192,16,1
